Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id
nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #integer,947837946940685,2020-08-06 15:12 +0000,73.0,1.0,0.01369863,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-06 15:12:00+00:00,2020-08-06 20:42:00+00:00,2020-08-06,20,Thursday,6,19,124,Other,947837946940685,2020-08-06 15:12:00+00:00,2020-08-06 20:42:00+00:00,2020-08-06,20,Thursday,6,19,124,Other,947837946940685
phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #sapien,1260289889427860,2020-08-06 14:57 +0000,270.0,10.0,0.037037037,0.0,2,2.0,0.0,0,0,6,0,0,0,0,0,0,74.0,0.0,2020-08-06 14:57:00+00:00,2020-08-06 20:27:00+00:00,2020-08-06,20,Thursday,6,30,174,Media,1260289889427860,2020-08-06 14:57:00+00:00,2020-08-06 20:27:00+00:00,2020-08-06,20,Thursday,6,30,174,Media,1260289889427860
ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #libero,5807791825477150,2020-08-06 14:54 +0000,93.0,4.0,0.043010753,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-08-06 14:54:00+00:00,2020-08-06 20:24:00+00:00,2020-08-06,20,Thursday,6,32,210,Other,5807791825477150,2020-08-06 14:54:00+00:00,2020-08-06 20:24:00+00:00,2020-08-06,20,Thursday,6,32,210,Other,5807791825477150
ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede #vestibulum,1754794004983450,2020-08-06 14:09 +0000,986.0,19.0,0.019269777,0.0,2,9.0,0.0,1,0,3,0,0,0,0,0,0,139.0,4.0,2020-08-06 14:09:00+00:00,2020-08-06 19:39:00+00:00,2020-08-06,19,Thursday,6,26,167,Media,1754794004983450,2020-08-06 14:09:00+00:00,2020-08-06 19:39:00+00:00,2020-08-06,19,Thursday,6,26,167,Media,1754794004983450
rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et #mus,8265868042443760,2020-08-05 18:47 +0000,284.0,3.0,0.01056338,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-08-05 18:47:00+00:00,2020-08-06 00:17:00+00:00,2020-08-06,0,Thursday,6,29,169,Other,8265868042443760,2020-08-05 18:47:00+00:00,2020-08-06 00:17:00+00:00,2020-08-06,0,Thursday,6,29,169,Other,8265868042443760
ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #penatibus,3627260909341390,2020-08-05 18:02 +0000,198.0,8.0,0.04040404,0.0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,5.0,5.0,2020-08-05 18:02:00+00:00,2020-08-05 23:32:00+00:00,2020-08-05,23,Wednesday,5,23,149,Media,3627260909341390,2020-08-05 18:02:00+00:00,2020-08-05 23:32:00+00:00,2020-08-05,23,Wednesday,5,23,149,Media,3627260909341390
vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras #at,9079634388481550,2020-08-05 15:08 +0000,899.0,11.0,0.012235818,0.0,1,5.0,5.0,0,0,0,0,0,0,0,0,0,113.0,0.0,2020-08-05 15:08:00+00:00,2020-08-05 20:38:00+00:00,2020-08-05,20,Wednesday,5,33,207,Media,9079634388481550,2020-08-05 15:08:00+00:00,2020-08-05 20:38:00+00:00,2020-08-05,20,Wednesday,5,33,207,Media,9079634388481550
dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus #id,8606794545336770,2020-08-05 14:21 +0000,313.0,1.0,0.003194888,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-05 14:21:00+00:00,2020-08-05 19:51:00+00:00,2020-08-05,19,Wednesday,5,33,203,Other,8606794545336770,2020-08-05 14:21:00+00:00,2020-08-05 19:51:00+00:00,2020-08-05,19,Wednesday,5,33,203,Other,8606794545336770
ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc #nibh,1302305531135580,2020-08-05 14:00 +0000,246.0,3.0,0.012195122,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,38.0,2.0,2020-08-05 14:00:00+00:00,2020-08-05 19:30:00+00:00,2020-08-05,19,Wednesday,5,32,190,Media,1302305531135580,2020-08-05 14:00:00+00:00,2020-08-05 19:30:00+00:00,2020-08-05,19,Wednesday,5,32,190,Media,1302305531135580
pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #venenatis,8300388870564560,2020-08-05 12:53 +0000,1686.0,29.0,0.017200474,1.0,1,10.0,2.0,0,0,15,0,0,0,0,0,0,0.0,0.0,2020-08-05 12:53:00+00:00,2020-08-05 18:23:00+00:00,2020-08-05,18,Wednesday,5,34,217,Other,8300388870564560,2020-08-05 12:53:00+00:00,2020-08-05 18:23:00+00:00,2020-08-05,18,Wednesday,5,34,217,Other,8300388870564560
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #nulla,7445020196323200,2020-08-05 12:40 +0000,540.0,7.0,0.012962963,0.0,0,1.0,2.0,4,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-05 12:40:00+00:00,2020-08-05 18:10:00+00:00,2020-08-05,18,Wednesday,5,26,168,Links,7445020196323200,2020-08-05 12:40:00+00:00,2020-08-05 18:10:00+00:00,2020-08-05,18,Wednesday,5,26,168,Links,7445020196323200
mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum #vestibulum,1404874215203390,2020-08-05 12:38 +0000,496.0,7.0,0.014112903,0.0,0,2.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0.0,2020-08-05 12:38:00+00:00,2020-08-05 18:08:00+00:00,2020-08-05,18,Wednesday,5,24,149,Links,1404874215203390,2020-08-05 12:38:00+00:00,2020-08-05 18:08:00+00:00,2020-08-05,18,Wednesday,5,24,149,Links,1404874215203390
condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna #neque,4829686675677520,2020-08-05 03:11 +0000,277.0,3.0,0.010830325,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-08-05 03:11:00+00:00,2020-08-05 08:41:00+00:00,2020-08-05,8,Wednesday,5,27,180,Other,4829686675677520,2020-08-05 03:11:00+00:00,2020-08-05 08:41:00+00:00,2020-08-05,8,Wednesday,5,27,180,Other,4829686675677520
malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #diam,6065339554136140,2020-08-05 01:52 +0000,26.0,1.0,0.038461538,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-05 01:52:00+00:00,2020-08-05 07:22:00+00:00,2020-08-05,7,Wednesday,5,31,214,Other,6065339554136140,2020-08-05 01:52:00+00:00,2020-08-05 07:22:00+00:00,2020-08-05,7,Wednesday,5,31,214,Other,6065339554136140
pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #penatibus,780575189111049,2020-08-05 00:30 +0000,366.0,12.0,0.032786885,0.0,1,2.0,2.0,6,0,0,0,0,0,0,0,0,1.0,1.0,2020-08-05 00:30:00+00:00,2020-08-05 06:00:00+00:00,2020-08-05,6,Wednesday,5,24,161,Media,780575189111049,2020-08-05 00:30:00+00:00,2020-08-05 06:00:00+00:00,2020-08-05,6,Wednesday,5,24,161,Media,780575189111049
integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus #in,42465358697654,2020-08-04 19:03 +0000,197.0,3.0,0.015228426,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,64.0,1.0,2020-08-04 19:03:00+00:00,2020-08-05 00:33:00+00:00,2020-08-05,0,Wednesday,5,26,140,Media,42465358697654,2020-08-04 19:03:00+00:00,2020-08-05 00:33:00+00:00,2020-08-05,0,Wednesday,5,26,140,Media,42465358697654
vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #erat,8424664940699350,2020-08-04 18:23 +0000,151.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-04 18:23:00+00:00,2020-08-04 23:53:00+00:00,2020-08-04,23,Tuesday,4,24,135,Other,8424664940699350,2020-08-04 18:23:00+00:00,2020-08-04 23:53:00+00:00,2020-08-04,23,Tuesday,4,24,135,Other,8424664940699350
donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #ante,8894715350905360,2020-08-04 17:01 +0000,631.0,19.0,0.030110935,0.0,1,2.0,0.0,11,0,5,0,0,0,0,0,0,0.0,0.0,2020-08-04 17:01:00+00:00,2020-08-04 22:31:00+00:00,2020-08-04,22,Tuesday,4,17,111,Links,8894715350905360,2020-08-04 17:01:00+00:00,2020-08-04 22:31:00+00:00,2020-08-04,22,Tuesday,4,17,111,Links,8894715350905360
morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #potenti,2199279301869320,2020-08-04 15:26 +0000,614.0,1.0,0.001628664,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-04 15:26:00+00:00,2020-08-04 20:56:00+00:00,2020-08-04,20,Tuesday,4,17,99,Links,2199279301869320,2020-08-04 15:26:00+00:00,2020-08-04 20:56:00+00:00,2020-08-04,20,Tuesday,4,17,99,Links,2199279301869320
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet #quam,6829906115705980,2020-08-04 15:05 +0000,535.0,14.0,0.026168224,0.0,0,3.0,0.0,0,0,6,0,0,0,0,0,0,162.0,5.0,2020-08-04 15:05:00+00:00,2020-08-04 20:35:00+00:00,2020-08-04,20,Tuesday,4,19,119,Media,6829906115705980,2020-08-04 15:05:00+00:00,2020-08-04 20:35:00+00:00,2020-08-04,20,Tuesday,4,19,119,Media,6829906115705980
erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #libero,6668334619178200,2020-08-04 13:07 +0000,347.0,8.0,0.023054755,0.0,0,7.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-08-04 13:07:00+00:00,2020-08-04 18:37:00+00:00,2020-08-04,18,Tuesday,4,33,196,Other,6668334619178200,2020-08-04 13:07:00+00:00,2020-08-04 18:37:00+00:00,2020-08-04,18,Tuesday,4,33,196,Other,6668334619178200
sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #vitae,5836924288148500,2020-08-04 01:18 +0000,1900.0,205.0,0.107894737,1.0,3,19.0,3.0,2,0,20,0,0,0,0,0,0,157.0,157.0,2020-08-04 01:18:00+00:00,2020-08-04 06:48:00+00:00,2020-08-04,6,Tuesday,4,29,171,Media,5836924288148500,2020-08-04 01:18:00+00:00,2020-08-04 06:48:00+00:00,2020-08-04,6,Tuesday,4,29,171,Media,5836924288148500
quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla #ut,5377577894336610,2020-08-04 00:57 +0000,82.0,1.0,0.012195122,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-08-04 00:57:00+00:00,2020-08-04 06:27:00+00:00,2020-08-04,6,Tuesday,4,17,100,Other,5377577894336610,2020-08-04 00:57:00+00:00,2020-08-04 06:27:00+00:00,2020-08-04,6,Tuesday,4,17,100,Other,5377577894336610
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet #laoreet,6822206328418970,2020-08-04 00:50 +0000,144.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-04 00:50:00+00:00,2020-08-04 06:20:00+00:00,2020-08-04,6,Tuesday,4,33,211,Other,6822206328418970,2020-08-04 00:50:00+00:00,2020-08-04 06:20:00+00:00,2020-08-04,6,Tuesday,4,33,211,Other,6822206328418970
posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam #quam,4375699024511160,2020-08-04 00:47 +0000,54.0,2.0,0.037037037,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-08-04 00:47:00+00:00,2020-08-04 06:17:00+00:00,2020-08-04,6,Tuesday,4,25,161,Other,4375699024511160,2020-08-04 00:47:00+00:00,2020-08-04 06:17:00+00:00,2020-08-04,6,Tuesday,4,25,161,Other,4375699024511160
parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi #ligula,1793022137673610,2020-08-04 00:44 +0000,184.0,2.0,0.010869565,0.0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-04 00:44:00+00:00,2020-08-04 06:14:00+00:00,2020-08-04,6,Tuesday,4,33,209,Links,1793022137673610,2020-08-04 00:44:00+00:00,2020-08-04 06:14:00+00:00,2020-08-04,6,Tuesday,4,33,209,Links,1793022137673610
vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper #eget,9722562243931080,2020-08-03 23:55 +0000,178.0,1.0,0.005617978,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-03 23:55:00+00:00,2020-08-04 05:25:00+00:00,2020-08-04,5,Tuesday,4,19,126,Other,9722562243931080,2020-08-03 23:55:00+00:00,2020-08-04 05:25:00+00:00,2020-08-04,5,Tuesday,4,19,126,Other,9722562243931080
vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio #magna,1765204217277910,2020-08-03 23:34 +0000,574.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-03 23:34:00+00:00,2020-08-04 05:04:00+00:00,2020-08-04,5,Tuesday,4,26,175,Other,1765204217277910,2020-08-03 23:34:00+00:00,2020-08-04 05:04:00+00:00,2020-08-04,5,Tuesday,4,26,175,Other,1765204217277910
laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #elit,6150777712380120,2020-08-03 23:05 +0000,342.0,6.0,0.01754386,0.0,1,2.0,0.0,2,0,0,0,0,0,0,0,0,97.0,1.0,2020-08-03 23:05:00+00:00,2020-08-04 04:35:00+00:00,2020-08-04,4,Tuesday,4,23,137,Media,6150777712380120,2020-08-03 23:05:00+00:00,2020-08-04 04:35:00+00:00,2020-08-04,4,Tuesday,4,23,137,Media,6150777712380120
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices #in,7614184715455560,2020-08-03 18:55 +0000,104.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-03 18:55:00+00:00,2020-08-04 00:25:00+00:00,2020-08-04,0,Tuesday,4,20,139,Other,7614184715455560,2020-08-03 18:55:00+00:00,2020-08-04 00:25:00+00:00,2020-08-04,0,Tuesday,4,20,139,Other,7614184715455560
nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis #primis,1856294052934230,2020-08-03 17:16 +0000,1080.0,7.0,0.006481481,0.0,1,2.0,2.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-08-03 17:16:00+00:00,2020-08-03 22:46:00+00:00,2020-08-03,22,Monday,3,24,146,Other,1856294052934230,2020-08-03 17:16:00+00:00,2020-08-03 22:46:00+00:00,2020-08-03,22,Monday,3,24,146,Other,1856294052934230
massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum #cubilia,3004969810031700,2020-08-03 16:33 +0000,212.0,2.0,0.009433962,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-08-03 16:33:00+00:00,2020-08-03 22:03:00+00:00,2020-08-03,22,Monday,3,31,204,Other,3004969810031700,2020-08-03 16:33:00+00:00,2020-08-03 22:03:00+00:00,2020-08-03,22,Monday,3,31,204,Other,3004969810031700
et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent #nulla,7491253276208180,2020-08-03 15:06 +0000,418.0,7.0,0.016746411,0.0,1,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-08-03 15:06:00+00:00,2020-08-03 20:36:00+00:00,2020-08-03,20,Monday,3,21,143,Other,7491253276208180,2020-08-03 15:06:00+00:00,2020-08-03 20:36:00+00:00,2020-08-03,20,Monday,3,21,143,Other,7491253276208180
varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis #ut,4803890008964120,2020-08-03 14:54 +0000,174.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27.0,0.0,2020-08-03 14:54:00+00:00,2020-08-03 20:24:00+00:00,2020-08-03,20,Monday,3,17,107,Media,4803890008964120,2020-08-03 14:54:00+00:00,2020-08-03 20:24:00+00:00,2020-08-03,20,Monday,3,17,107,Media,4803890008964120
volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #dolor,5209672190552800,2020-08-03 14:05 +0000,644.0,1.0,0.001552795,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-03 14:05:00+00:00,2020-08-03 19:35:00+00:00,2020-08-03,19,Monday,3,21,134,Other,5209672190552800,2020-08-03 14:05:00+00:00,2020-08-03 19:35:00+00:00,2020-08-03,19,Monday,3,21,134,Other,5209672190552800
pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in #vulputate,8786062566871810,2020-08-03 13:50 +0000,1538.0,28.0,0.018205462,4.0,1,8.0,3.0,4,0,3,0,0,0,0,0,0,5.0,5.0,2020-08-03 13:50:00+00:00,2020-08-03 19:20:00+00:00,2020-08-03,19,Monday,3,20,136,Media,8786062566871810,2020-08-03 13:50:00+00:00,2020-08-03 19:20:00+00:00,2020-08-03,19,Monday,3,20,136,Media,8786062566871810
ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #duis,5849059296229150,2020-08-03 13:47 +0000,52.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-03 13:47:00+00:00,2020-08-03 19:17:00+00:00,2020-08-03,19,Monday,3,19,129,Other,5849059296229150,2020-08-03 13:47:00+00:00,2020-08-03 19:17:00+00:00,2020-08-03,19,Monday,3,19,129,Other,5849059296229150
lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #phasellus,4300299260855450,2020-08-03 13:46 +0000,307.0,5.0,0.016286645,0.0,2,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-08-03 13:46:00+00:00,2020-08-03 19:16:00+00:00,2020-08-03,19,Monday,3,16,115,Other,4300299260855450,2020-08-03 13:46:00+00:00,2020-08-03 19:16:00+00:00,2020-08-03,19,Monday,3,16,115,Other,4300299260855450
nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #eget,377488186668811,2020-08-03 12:56 +0000,228.0,4.0,0.01754386,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-08-03 12:56:00+00:00,2020-08-03 18:26:00+00:00,2020-08-03,18,Monday,3,33,186,Other,377488186668811,2020-08-03 12:56:00+00:00,2020-08-03 18:26:00+00:00,2020-08-03,18,Monday,3,33,186,Other,377488186668811
lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl #semper,6061425928024140,2020-08-03 12:52 +0000,6807.0,1118.0,0.164242691,3.0,11,65.0,15.0,0,0,241,0,0,0,0,0,0,783.0,783.0,2020-08-03 12:52:00+00:00,2020-08-03 18:22:00+00:00,2020-08-03,18,Monday,3,35,218,Media,6061425928024140,2020-08-03 12:52:00+00:00,2020-08-03 18:22:00+00:00,2020-08-03,18,Monday,3,35,218,Media,6061425928024140
at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet #turpis,4551500603466320,2020-08-03 11:57 +0000,1094.0,34.0,0.031078611,1.0,1,7.0,0.0,5,1,7,0,0,0,0,0,0,12.0,12.0,2020-08-03 11:57:00+00:00,2020-08-03 17:27:00+00:00,2020-08-03,17,Monday,3,17,102,Media,4551500603466320,2020-08-03 11:57:00+00:00,2020-08-03 17:27:00+00:00,2020-08-03,17,Monday,3,17,102,Media,4551500603466320
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero #donec,4669610893295390,2020-08-03 03:32 +0000,3818.0,155.0,0.040597171,2.0,4,7.0,2.0,22,0,29,0,0,0,0,0,0,89.0,89.0,2020-08-03 03:32:00+00:00,2020-08-03 09:02:00+00:00,2020-08-03,9,Monday,3,36,218,Media,4669610893295390,2020-08-03 03:32:00+00:00,2020-08-03 09:02:00+00:00,2020-08-03,9,Monday,3,36,218,Media,4669610893295390
tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel #maecenas,9390306292519580,2020-08-02 22:47 +0000,320.0,4.0,0.0125,0.0,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-08-02 22:47:00+00:00,2020-08-03 04:17:00+00:00,2020-08-03,4,Monday,3,17,115,Other,9390306292519580,2020-08-02 22:47:00+00:00,2020-08-03 04:17:00+00:00,2020-08-03,4,Monday,3,17,115,Other,9390306292519580
felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #duis,282128258798609,2020-08-02 22:39 +0000,87.0,3.0,0.034482759,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,25.0,2.0,2020-08-02 22:39:00+00:00,2020-08-03 04:09:00+00:00,2020-08-03,4,Monday,3,29,171,Media,282128258798609,2020-08-02 22:39:00+00:00,2020-08-03 04:09:00+00:00,2020-08-03,4,Monday,3,29,171,Media,282128258798609
sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at #nulla,9222606763916570,2020-08-02 22:39 +0000,1236.0,134.0,0.108414239,2.0,0,6.0,1.0,7,1,19,0,0,0,0,0,0,98.0,98.0,2020-08-02 22:39:00+00:00,2020-08-03 04:09:00+00:00,2020-08-03,4,Monday,3,34,205,Media,9222606763916570,2020-08-02 22:39:00+00:00,2020-08-03 04:09:00+00:00,2020-08-03,4,Monday,3,34,205,Media,9222606763916570
